RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
17740,31-03-2009,OTHER,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,BAS,4D SEDAN,BLACK,Auto,2,Covers,68531,AMERICAN,MEDIUM,CHRYSLER,4071,4877,4897,5767,3678,4685,4472,5560,NO,GREEN,3453,84104,UT,4910,0,1215
17741,31-03-2009,OTHER,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,GOLD,Auto,2,Covers,61156,AMERICAN,MEDIUM,CHRYSLER,3947,5602,4763,6550,5288,6458,6211,7475,NO,GREEN,3453,84104,UT,4910,0,1215
17742,31-03-2009,OTHER,2003,6,CHEVROLET,IMPALA 3.4L V6 SFI,BAS,4D SEDAN,SILVER,Auto,2,Covers,92832,AMERICAN,LARGE,GM,3220,4283,3978,5126,3220,4283,3978,5126,NO,GREEN,3453,84104,UT,3710,0,2651
17743,31-03-2009,OTHER,2003,6,BUICK,LE SABRE 3.8L V6 MFI,CUS,4D SEDAN CUSTOM,BEIGE,Auto,1,Alloy,89570,AMERICAN,LARGE,GM,4871,6098,5761,7086,4871,6098,5761,7086,NO,GREEN,3453,84104,UT,4510,0,2712
17744,31-03-2009,OTHER,2004,5,MAZDA,MAZDA6 2.3L I4 MPI,I,4D SEDAN I,GREY,Auto,1,Alloy,84174,OTHER ASIAN,MEDIUM,OTHER,5384,6649,6315,7681,5250,6476,6170,7494,NO,GREEN,3453,84104,UT,6210,0,1373
17745,14-04-2009,OTHER,2005,4,PONTIAC,MONTANA FWD 3.5L V6,SV6,4D MINIVAN EXT 3.5L,GOLD,Auto,1,Alloy,60125,AMERICAN,VAN,GM,5480,6461,6418,7478,5480,6461,6418,7478,NO,GREEN,3453,84104,UT,6410,0,3910
17746,14-04-2009,OTHER,2005,4,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,BEIGE,Auto,1,Alloy,70324,AMERICAN,COMPACT,FORD,3740,4842,4539,5729,4140,5465,4971,6402,NO,GREEN,3453,84104,UT,4310,0,1155
17747,21-04-2009,OTHER,2003,6,CHEVROLET,TAHOE 2WD 4.8L V8 SF,LS,4D SUV 4.8L,GOLD,Auto,1,Alloy,78226,AMERICAN,LARGE SUV,GM,7533,8909,8636,10122,7533,8909,8636,10122,NO,GREEN,3453,84104,UT,8520,0,1923
17748,21-04-2009,OTHER,2001,8,FORD,TAURUS 3.0L V6 EFI F,SES,4D SEDAN SE SVG,RED,Auto,1,Alloy,89713,AMERICAN,MEDIUM,FORD,1709,2638,2346,3349,1709,2638,2346,3349,NO,GREEN,3453,84104,UT,2785,0,1283
17749,28-04-2009,OTHER,2007,2,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L,GREY,Auto,1,Alloy,63938,AMERICAN,LARGE,GM,8186,9727,9341,11005,8186,9727,9341,11005,NO,GREEN,3453,84104,UT,7210,0,1703
17750,28-04-2009,OTHER,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,GREEN,Auto,1,Alloy,75650,AMERICAN,LARGE,FORD,9558,12352,10823,13840,9558,12352,10823,13840,NO,GREEN,3453,84104,UT,7310,0,1506
17751,28-04-2009,OTHER,2003,6,SATURN,L SERIES 3.0L V6 EFI,L30,4D SEDAN L300,BEIGE,Auto,1,Alloy,72869,AMERICAN,MEDIUM,GM,4032,5273,4855,6195,4058,5270,4883,6192,NO,GREEN,3453,84104,UT,5310,0,2508
17752,28-04-2009,OTHER,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SXT,2D COUPE,MAROON,Auto,1,Alloy,80839,AMERICAN,MEDIUM,CHRYSLER,3968,5239,4785,6158,3968,5239,4785,6158,NO,GREEN,3453,84104,UT,3710,0,1243
17753,28-04-2009,OTHER,2006,3,DODGE,CHARGER 3.5L V6 EFI,BAS,4D SEDAN,SILVER,Auto,1,Alloy,71610,AMERICAN,SPECIALTY,CHRYSLER,9259,11026,10500,12408,9259,11026,10500,12408,NO,GREEN,3453,84104,UT,9320,0,1389
17754,28-04-2009,OTHER,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,BLACK,Auto,1,Alloy,66042,AMERICAN,LARGE,FORD,9558,12352,10823,13840,9558,12352,10823,13840,NO,GREEN,3453,84104,UT,6810,0,1313
17755,28-04-2009,OTHER,2004,5,FORD,EXPEDITION 2WD V8 4,EDD,4D SUV 4.6L EDDIE BAUER,RED,Auto,1,Alloy,86835,AMERICAN,LARGE SUV,FORD,9801,11555,11085,12979,9801,11555,11085,12979,NO,GREEN,3453,84104,UT,8420,0,1113
17756,28-04-2009,OTHER,2005,4,KIA,OPTIMA 4C 2.4L I4 MP,EXE,4D SEDAN EX,WHITE,Auto,1,Alloy,63161,OTHER ASIAN,MEDIUM,OTHER,5480,6461,6418,7478,5480,6461,6418,7478,NO,GREEN,3453,84104,UT,5110,0,728
17757,28-04-2009,OTHER,2007,2,SATURN,ION 2.2L I4 EFI / SF,2,4D SEDAN LEVEL 2,WHITE,Auto,1,Alloy,49068,AMERICAN,MEDIUM,GM,6820,7992,7866,9131,6820,7992,7866,9131,NO,GREEN,3453,84104,UT,5810,0,623
17758,05-12-2009,OTHER,2004,5,OLDSMOBILE,ALERO 4C 2.2L I4 MPI,GL,2D COUPE GL2,WHITE,Auto,1,Alloy,75391,AMERICAN,MEDIUM,GM,3422,4542,4196,5405,3422,4542,4196,5405,NO,GREEN,3453,84104,UT,4110,0,1506
17759,24-06-2009,OTHER,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,TOU,4D SEDAN,SILVER,Auto,2,Covers,72008,AMERICAN,MEDIUM,CHRYSLER,5443,6528,6378,7550,5443,6528,6378,7550,NO,GREEN,3453,84104,UT,5410,0,1389
17760,24-06-2009,OTHER,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,Auto,2,Covers,92103,AMERICAN,MEDIUM,FORD,3688,4783,4483,5666,3688,4783,4483,5666,NO,GREEN,3453,84104,UT,3310,0,1053
17761,24-06-2009,OTHER,2004,5,HONDA,PILOT 3.5L V6 MPI,EXE,4D SPORT UTILITY,SILVER,Auto,1,Alloy,93382,TOP LINE ASIAN,LARGE SUV,OTHER,9830,11825,11116,13271,10392,12923,11723,14457,NO,GREEN,3453,84104,UT,10925,0,1053
17762,30-06-2009,OTHER,2003,6,FORD,RANGER PICKUP 2WD V6,EDG,4D EXT CAB 4.0L EDGE,BLACK,Auto,1,Alloy,68510,AMERICAN,SMALL TRUCK,FORD,5480,6461,6418,7478,5480,6461,6418,7478,NO,GREEN,3453,84104,UT,6910,0,833
17763,30-06-2009,OTHER,2005,4,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,GREEN,Auto,1,Alloy,75882,AMERICAN,MEDIUM,GM,5571,7127,6517,8197,5571,7127,6517,8197,NO,GREEN,3453,84104,UT,5610,0,1272
17764,07-02-2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,BROWN,Auto,1,Alloy,84270,AMERICAN,MEDIUM,GM,6325,7698,7331,8814,6325,7698,7331,8814,NO,GREEN,3453,84104,UT,5770,0,1113
17765,07-07-2009,OTHER,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,BAS,4D SEDAN,GOLD,Auto,1,Alloy,78648,AMERICAN,LARGE,GM,6897,8449,7949,9625,6897,8449,7949,9625,NO,GREEN,3453,84104,UT,4910,0,1974
17766,07-07-2009,OTHER,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,GTP,4D SEDAN GTP,WHITE,Auto,1,Alloy,88717,AMERICAN,LARGE,GM,7863,9911,8992,11204,7863,9911,8992,11204,NO,GREEN,3453,84104,UT,6310,0,2412
17767,07-07-2009,OTHER,2003,6,FORD,EXPLORER 4WD V6 4.0L,SPO,2D SUV 4.0L SPORT,SILVER,Auto,1,Alloy,67520,AMERICAN,MEDIUM SUV,FORD,3365,5409,4134,6342,3365,5409,4134,6342,NO,GREEN,3453,84104,UT,5810,0,1808
17768,07-07-2009,OTHER,2005,4,FORD,FIVE HUNDRED 3.0L V6,LIM,4D SEDAN LIMITED,WHITE,Auto,1,Alloy,74078,AMERICAN,LARGE,FORD,7789,9786,8912,11069,7789,9786,8912,11069,NO,GREEN,3453,84104,UT,6710,0,1506
17769,07-07-2009,OTHER,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,SILVER,Auto,1,Alloy,47186,AMERICAN,COMPACT,GM,4810,5899,5695,6871,4810,5899,5695,6871,NO,GREEN,3453,84104,UT,5710,0,623
17770,21-07-2009,OTHER,2004,5,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,YELLOW,Auto,1,Alloy,77165,AMERICAN,COMPACT,CHRYSLER,2679,3631,3393,4421,2650,3634,3362,4425,NO,GREEN,3453,84104,UT,4310,0,686
17771,21-07-2009,OTHER,2007,2,HYUNDAI,ACCENT 1.6L I4 MPI,GS,2D COUPE GS,SILVER,Auto,2,Covers,66359,OTHER ASIAN,COMPACT,OTHER,5611,6975,6560,8033,6219,7756,7217,8876,NO,GREEN,3453,84104,UT,5310,0,825
17772,21-07-2009,OTHER,2004,5,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L,WHITE,Auto,1,Alloy,92729,AMERICAN,MEDIUM SUV,CHRYSLER,7520,8877,8622,10087,7688,9589,8803,10856,NO,GREEN,3453,84104,UT,9070,0,1918
17773,21-07-2009,OTHER,2005,4,MERCURY,SABLE 3.0L V6 EFI,GS,4D SEDAN GS,GOLD,Auto,2,Covers,81496,AMERICAN,MEDIUM,FORD,3646,4993,4438,5892,3602,4742,4390,5621,NO,GREEN,3453,84104,UT,4110,0,983
17774,28-07-2009,OTHER,2005,4,FORD,MUSTANG V6 4.0L V6 E,BAS,2D COUPE,WHITE,Auto,1,Alloy,65831,AMERICAN,SPORTS,FORD,8877,10314,10087,11639,8917,10242,10130,11561,NO,GREEN,3453,84104,UT,7910,0,728
17775,28-07-2009,OTHER,2006,3,NISSAN,MAXIMA 3.5L V6 MPI,SE,4D SEDAN SE,GOLD,Auto,1,Alloy,87466,TOP LINE ASIAN,LARGE,OTHER,14216,16018,15853,17799,14308,16148,15953,17940,NO,GREEN,3453,84104,UT,10290,0,1243
17776,08-04-2009,OTHER,2005,4,FORD,FREESTYLE AWD V6 3.0,SEL,4D CUV 3.0L SEL,GREY,Auto,1,Alloy,71272,AMERICAN,CROSSOVER,FORD,9696,12233,10972,13712,8455,10887,9631,12258,NO,GREEN,3453,84104,UT,8110,0,1623
17777,08-04-2009,OTHER,2005,4,CHEVROLET,1500 SILVERADO PICKU,BAS,EXT CAB 5.3L LS,GOLD,Auto,1,Alloy,82114,AMERICAN,LARGE TRUCK,GM,7875,9759,9005,11040,7770,10127,8892,11437,NO,GREEN,99740,84104,UT,7310,0,1243
17778,08-04-2009,OTHER,2004,5,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN ES,GREY,Auto,1,Alloy,81880,OTHER ASIAN,MEDIUM,OTHER,3889,4873,4700,5763,3889,4873,4700,5763,NO,GREEN,99740,84104,UT,5710,0,594
17779,08-11-2009,OTHER,2007,2,TOYOTA,CAMRY 4C 2.4L I4 SFI,LE,4D SEDAN CE,GOLD,Auto,2,Covers,85332,TOP LINE ASIAN,MEDIUM,OTHER,13716,15426,15313,17160,12871,14406,14401,16058,NO,GREEN,99740,84104,UT,10390,0,594
17780,08-11-2009,OTHER,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,TOU,4D SEDAN,WHITE,Auto,2,Covers,44194,AMERICAN,MEDIUM,CHRYSLER,6312,7367,7317,8456,6421,7417,7435,8510,NO,GREEN,99740,84104,UT,5710,0,975
17781,08-11-2009,OTHER,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,BAS,4D SEDAN,BLUE,Auto,1,Alloy,67722,AMERICAN,MEDIUM,CHRYSLER,5427,6508,6361,7529,5033,5989,5936,6968,NO,GREEN,99740,84104,UT,4910,0,1215
17782,08-11-2009,OTHER,2003,6,CHEVROLET,TAHOE 2WD 4.8L V8 SF,LS,4D SUV 4.8L,BEIGE,Auto,1,Alloy,73173,AMERICAN,LARGE SUV,GM,7485,8882,8584,10093,6925,8337,7979,9504,NO,GREEN,99740,84104,UT,8370,0,1923
17783,17-08-2009,OTHER,2003,6,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L SLT,WHITE,Auto,1,Alloy,73741,AMERICAN,MEDIUM SUV,CHRYSLER,5142,6856,6053,7904,5104,6790,6012,7833,NO,GREEN,3453,84104,UT,7825,0,1923
17784,17-08-2009,OTHER,2004,5,DODGE,DURANGO 2WD V8 5.7L,LIM,4D SUV 5.7L LIMITED,RED,Auto,1,Alloy,60106,AMERICAN,MEDIUM SUV,CHRYSLER,8414,9897,9587,11189,7465,9101,11199,12907,NO,GREEN,3453,84104,UT,10525,0,1215
17785,17-08-2009,OTHER,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,TOU,4D SEDAN,SILVER,Auto,2,Covers,83801,AMERICAN,MEDIUM,CHRYSLER,4204,5222,5040,6140,4399,5471,5251,6409,NO,GREEN,3453,84104,UT,4795,0,1503
17786,17-08-2009,OTHER,2006,3,KIA,OPTIMA 4C 2.4L I4 MP,LX,4D SEDAN LX,GOLD,Auto,2,Covers,49223,OTHER ASIAN,MEDIUM,OTHER,4722,6037,5600,7020,5381,6852,6311,7900,NO,GREEN,3453,84104,UT,5870,0,623
17787,17-08-2009,OTHER,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,GREY,Auto,1,Alloy,80660,AMERICAN,MEDIUM SUV,GM,9091,10785,10318,12148,8198,10248,9354,11568,NO,GREEN,3453,84104,UT,8525,0,2152
17788,17-08-2009,OTHER,2005,4,NISSAN,PATHFINDER 2WD V6 4,LE,4D SPORT UTILITY LE,WHITE,Auto,1,Alloy,91321,TOP LINE ASIAN,MEDIUM SUV,OTHER,12073,13540,13539,15123,10036,11221,13974,15803,NO,GREEN,3453,84104,UT,11050,0,909
17789,17-08-2009,OTHER,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,BAS,4D SEDAN,GREEN,Auto,1,Alloy,50616,AMERICAN,LARGE,GM,6827,8414,7873,9587,7129,8935,8199,10150,NO,GREEN,3453,84104,UT,7825,0,1500
17790,17-08-2009,OTHER,2005,4,CHEVROLET,MALIBU MAXX V6 3.5L,LS,4D SEDAN LS,GOLD,Auto,1,Alloy,57596,AMERICAN,MEDIUM,GM,5519,6910,6461,7963,5148,6461,6060,7478,NO,GREEN,3453,84104,UT,6510,0,1003
17791,17-08-2009,OTHER,2004,5,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,WHITE,Auto,1,Alloy,68753,AMERICAN,LARGE,GM,4501,5874,5361,6844,4348,5821,5196,6787,NO,GREEN,3453,84104,UT,5210,0,1703
17792,17-08-2009,OTHER,2003,6,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L LS,GREY,Auto,1,Alloy,84236,AMERICAN,MEDIUM SUV,GM,7357,8953,8446,10169,6038,7614,7021,8723,NO,GREEN,3453,84104,UT,8425,0,2452
17793,17-08-2009,OTHER,2006,3,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L STX,WHITE,Auto,1,Alloy,51194,AMERICAN,LARGE TRUCK,FORD,10591,13316,11938,14881,8890,11218,14539,17161,NO,GREEN,3453,84104,UT,10550,0,671
17794,17-08-2009,OTHER,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,SILVER,Auto,1,Alloy,93586,AMERICAN,MEDIUM,FORD,2666,3667,3379,4460,2748,3780,3468,4582,NO,GREEN,3453,84104,UT,2955,0,1353
17795,17-08-2009,OTHER,2006,3,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,BEIGE,Auto,1,Alloy,61869,AMERICAN,COMPACT,FORD,4981,6298,5879,7302,4832,5881,8317,9549,NO,GREEN,3453,84104,UT,6210,0,1020
17796,17-08-2009,OTHER,2004,5,TOYOTA,CAMRY 4C 2.4L I4 SF,LE,4D SEDAN LE,GREY,Auto,1,Alloy,81644,TOP LINE ASIAN,MEDIUM,OTHER,7895,8976,9027,10194,7895,8976,9027,10194,NO,GREEN,3453,84104,UT,7825,0,594
17797,17-08-2009,OTHER,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN SE,RED,Auto,1,Alloy,57151,AMERICAN,MEDIUM,CHRYSLER,2563,3469,3268,4247,2634,3579,3345,4365,NO,GREEN,3453,84104,UT,5510,0,920
17798,17-08-2009,OTHER,2004,5,DODGE,CARAVAN FWD 4C 2.4L,SE,MINIVAN 2.4L SE,GREY,Auto,2,Covers,83058,AMERICAN,VAN,CHRYSLER,3176,3991,3930,4810,2719,3471,3437,4249,NO,GREEN,3453,84104,UT,4195,0,1763
17799,17-08-2009,OTHER,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,SILVER,Auto,1,Alloy,67520,AMERICAN,MEDIUM,CHRYSLER,4114,5165,4943,6078,4090,5410,4917,6343,NO,GREEN,3453,84104,UT,4995,0,1020
17800,17-08-2009,OTHER,2008,1,PONTIAC,GRAND PRIX 3.8L V6 S,BAS,4D SEDAN,SILVER,Auto,1,Alloy,63590,AMERICAN,LARGE,GM,9395,10257,10647,11578,8597,9561,9785,10826,NO,GREEN,3453,84104,UT,7925,0,1703
17801,17-08-2009,OTHER,2006,3,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,BEIGE,Auto,1,Alloy,61583,AMERICAN,COMPACT,FORD,4364,5434,5213,6369,4364,5434,5213,6369,NO,GREEN,3453,84104,UT,6210,0,1020
17802,17-08-2009,OTHER,2004,5,CHRYSLER,CONCORDE 3.5L V6 MPI,LIM,4D SEDAN LIMITED,PURPLE,Auto,1,Alloy,67196,AMERICAN,LARGE,CHRYSLER,4906,6411,5798,7424,3949,5425,4765,6359,NO,GREEN,3453,84104,UT,5410,0,1508
17803,17-08-2009,OTHER,2005,4,NISSAN,ALTIMA 2.5L I4 MPI,BAS,4D SEDAN,GREEN,Auto,1,Alloy,74882,TOP LINE ASIAN,MEDIUM,OTHER,5971,7608,6949,8717,6319,7638,7325,8749,NO,GREEN,3453,84104,UT,7825,0,686
17804,17-08-2009,OTHER,2005,4,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,BLACK,Auto,1,Alloy,74762,AMERICAN,MEDIUM,GM,5427,6525,6361,7547,5271,6787,6193,7830,NO,GREEN,3453,84104,UT,5710,0,803
17805,17-08-2009,OTHER,2003,6,TOYOTA,COROLLA Multiple Eng,CE,4D SEDAN CE,SILVER,Auto,2,Covers,84792,TOP LINE ASIAN,COMPACT,OTHER,4874,5820,5764,6786,5210,5953,9556,10918,NO,GREEN,3453,84104,UT,7225,0,894
17806,17-08-2009,OTHER,2006,3,DODGE,CHARGER,RT,4D SEDAN R/T,GREY,Auto,1,Alloy,88915,AMERICAN,SPECIALTY,CHRYSLER,14891,17399,16582,19291,15856,18163,17624,20116,NO,GREEN,3453,84104,UT,11050,0,1503
17807,17-08-2009,OTHER,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE FFV,SILVER,Auto,1,Alloy,65940,AMERICAN,MEDIUM,FORD,4262,5551,5103,6495,4335,5711,5182,6668,NO,GREEN,3453,84104,UT,4195,0,825
17808,17-08-2009,OTHER,2006,3,DODGE,CHARGER 2.7L V6 MPI,BAS,4D SEDAN,SILVER,Auto,2,Covers,78731,AMERICAN,SPECIALTY,CHRYSLER,9298,11068,10542,12453,9131,10782,10361,12145,NO,GREEN,3453,84104,UT,8625,0,1389
17809,17-08-2009,OTHER,2006,3,MITSUBISHI,LANCER 2.0L I4 MPI,ES,4D SEDAN ES,MAROON,Auto,2,Covers,67538,OTHER ASIAN,COMPACT,OTHER,5872,7059,6842,8124,5448,6764,6384,7805,NO,GREEN,3453,84104,UT,5810,0,533
17810,17-08-2009,OTHER,2004,5,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE1,GOLD,Auto,2,Covers,70486,AMERICAN,MEDIUM,GM,3392,4766,4163,5647,3291,4557,4054,5422,NO,GREEN,3453,84104,UT,3995,0,2208
17811,17-08-2009,OTHER,2007,2,CHEVROLET,IMPALA V6 3.5L V6 MP,LT,4D SEDAN LT 3.5L,WHITE,Auto,1,Alloy,77399,AMERICAN,LARGE,GM,8169,9769,9323,11051,7805,9351,8929,10599,NO,GREEN,3453,84104,UT,6610,0,1974
17812,25-08-2009,OTHER,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,SILVER,Auto,2,Covers,90381,AMERICAN,VAN,GM,7961,10221,9098,11539,7855,9471,8983,10729,NO,GREEN,99740,84104,UT,5560,0,2495
17813,25-08-2009,OTHER,2004,5,DODGE,DURANGO 4WD V8 5.7L,SLT,4D SUV 5.7L SLT,WHITE,Auto,1,Alloy,75746,AMERICAN,MEDIUM SUV,CHRYSLER,7849,9748,8977,11028,7407,8915,11416,12794,NO,GREEN,99740,84104,UT,8975,0,1623
17814,25-08-2009,OTHER,2006,3,KIA,OPTIMA V6 2.7L V6 MP,LX,4D SEDAN LX,BLUE,Auto,1,Alloy,61390,OTHER ASIAN,MEDIUM,OTHER,5355,6894,6283,7946,5543,6743,9366,10355,NO,GREEN,99740,84104,UT,7675,0,728
17815,25-08-2009,OTHER,2004,5,DODGE,DURANGO 4WD V8 5.7L,SLT,4D SUV 5.7L SLT,WHITE,Auto,1,Alloy,85126,AMERICAN,MEDIUM SUV,CHRYSLER,7849,9748,8977,11028,8411,10628,9584,11978,NO,GREEN,99740,84104,UT,9275,0,1763
17816,25-08-2009,OTHER,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,WHITE,Auto,2,Covers,80813,AMERICAN,VAN,GM,7961,10221,9098,11539,7516,9325,8617,10571,NO,GREEN,99740,84104,UT,6660,0,2282
17817,25-08-2009,OTHER,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,WHITE,Auto,2,Covers,61754,AMERICAN,MEDIUM,GM,5489,6624,6428,7654,5820,6848,6786,7896,NO,GREEN,3453,84104,UT,6860,0,1118
17818,25-08-2009,OTHER,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,BAS,4D SEDAN,SILVER,Auto,1,Alloy,50284,AMERICAN,LARGE,GM,5516,7076,6457,8142,5033,6288,8296,9623,NO,GREEN,99740,84104,UT,7875,0,1500
17819,09-01-2009,OTHER,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN,WHITE,Auto,1,Alloy,76132,AMERICAN,MEDIUM,CHRYSLER,2684,3734,3399,4533,2858,3999,3587,4819,NO,GREEN,3453,84104,UT,5310,0,1389
17820,09-01-2009,OTHER,2005,4,CHRYSLER,PACIFICA FWD 3.8L V6,BAS,4D SPORT,SILVER,Auto,2,Covers,78801,AMERICAN,CROSSOVER,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,NO,GREEN,3453,84104,UT,7225,0,1389
17821,09-01-2009,OTHER,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,Auto,1,Alloy,96955,AMERICAN,MEDIUM,FORD,4462,5694,5319,6650,4400,5626,5252,6576,NO,GREEN,3453,84104,UT,3495,0,1053
17822,09-01-2009,OTHER,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,BAS,4D SEDAN,WHITE,Manual,2,Covers,77680,AMERICAN,COMPACT,GM,4977,6189,5875,7184,4955,6271,5851,7273,NO,GREEN,3453,84104,UT,5310,0,803
17823,09-01-2009,OTHER,2007,2,CHEVROLET,IMPALA V6 3.5L V6 MP,LT,4D SEDAN LT 3.5L,GREY,Auto,3,Special,82171,AMERICAN,LARGE,GM,8943,10717,10158,12074,8791,10518,9994,11859,NO,GREEN,3453,84104,UT,7925,0,2152
17824,09-01-2009,OTHER,2004,5,DODGE,DURANGO 4WD V8 5.7L,LIM,4D SUV 5.7L LIMITED,SILVER,Auto,1,Alloy,86653,AMERICAN,MEDIUM SUV,CHRYSLER,9586,11437,10853,12852,8766,10261,9967,11582,NO,GREEN,3453,84104,UT,10350,0,1763
17825,09-01-2009,OTHER,2002,7,CHEVROLET,TRAILBLAZER EXT 2WD,LT,4D SUV 4.2L LT,BROWN,Auto,1,Alloy,83246,AMERICAN,MEDIUM SUV,GM,5348,6625,6276,7655,6116,7504,7105,8604,NO,GREEN,3453,84104,UT,7525,0,1543
17826,09-01-2009,OTHER,2005,4,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,GREY,Auto,1,Alloy,69768,AMERICAN,LARGE,FORD,6580,8067,7606,9212,5446,6648,6382,7680,NO,GREEN,3453,84104,UT,6910,0,1313
17827,09-01-2009,OTHER,2007,2,FORD,FUSION V6 3.0L V6 EF,SEL,4D SEDAN SEL,BLACK,Auto,1,Alloy,87550,AMERICAN,MEDIUM,FORD,12808,15477,14333,17215,11379,13189,12789,14744,NO,GREEN,3453,84104,UT,8075,0,1373
17828,09-08-2009,OTHER,2005,4,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,GOLD,Auto,1,Alloy,86073,AMERICAN,LARGE,GM,5022,6649,5924,7681,4743,5988,5622,6967,NO,GREEN,3453,84104,UT,4445,0,2152
17829,15-09-2009,OTHER,2005,4,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,BLUE,Auto,1,Alloy,80951,AMERICAN,VAN,CHRYSLER,5548,7372,6492,8462,5548,7372,6492,8462,NO,GREEN,99740,84104,UT,5960,0,1763
17830,22-09-2009,OTHER,2003,6,NISSAN,ALTIMA 2.5L I4 EFI,BAS,4D SEDAN S,SILVER,Auto,1,Alloy,95501,TOP LINE ASIAN,MEDIUM,OTHER,4570,5593,5436,6540,4570,5593,5436,6540,NO,GREEN,99740,84104,UT,6060,0,1065
17831,22-09-2009,OTHER,2004,5,FORD,MUSTANG V6 3.9L V6 E,BAS,2D COUPE,SILVER,Auto,1,Alloy,86403,AMERICAN,SPORTS,FORD,5216,6490,6133,7509,4997,6212,5897,7209,NO,GREEN,99740,84104,UT,4745,0,853
17832,22-09-2009,OTHER,2004,5,CHEVROLET,TAHOE 2WD 5.3L V8 SF,LS,4D SUV 5.3L LT,BLACK,Auto,1,Alloy,92867,AMERICAN,LARGE SUV,GM,11491,13145,12910,14697,8202,11118,12492,15945,NO,GREEN,99740,84104,UT,10300,0,1918
17833,22-09-2009,OTHER,2004,5,FORD,EXPEDITION 2WD V8 4,EDD,4D SUV 4.6L EDDIE BAUER,BLACK,Auto,1,Alloy,77557,AMERICAN,LARGE SUV,FORD,10308,12013,11633,13474,10136,11890,14011,16428,NO,GREEN,99740,84104,UT,11100,0,1038
